"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell870","SeuratProject",63865,8411,"Cell870","Batch1","Group4",62848.702847736,"3","3"
"Cell871","SeuratProject",45309,7190,"Cell871","Batch1","Group1",45956.4322561991,"0","0"
"Cell872","SeuratProject",64506,8568,"Cell872","Batch1","Group3",64385.6887676876,"2","2"
"Cell873","SeuratProject",86458,9680,"Cell873","Batch1","Group3",87241.5258217171,"2","2"
"Cell874","SeuratProject",50248,7574,"Cell874","Batch1","Group2",50080.781258238,"1","1"
"Cell875","SeuratProject",46446,7229,"Cell875","Batch1","Group3",45740.0964218291,"2","2"
"Cell876","SeuratProject",56984,8162,"Cell876","Batch1","Group3",56736.413668501,"2","2"
"Cell877","SeuratProject",65780,8726,"Cell877","Batch1","Group2",65622.402225943,"1","1"
"Cell878","SeuratProject",68288,8840,"Cell878","Batch1","Group3",68450.5640105016,"2","2"
"Cell879","SeuratProject",41115,6886,"Cell879","Batch1","Group2",40983.1599742063,"1","1"
"Cell880","SeuratProject",58897,8203,"Cell880","Batch1","Group2",59207.1108447178,"1","1"
"Cell881","SeuratProject",76616,9135,"Cell881","Batch1","Group2",76474.7344043382,"1","1"
"Cell882","SeuratProject",64281,8580,"Cell882","Batch1","Group1",63613.1443152216,"0","0"
"Cell883","SeuratProject",73302,9097,"Cell883","Batch1","Group3",73407.7162322548,"2","2"
"Cell884","SeuratProject",66997,8658,"Cell884","Batch1","Group2",67652.8894666475,"1","1"
"Cell885","SeuratProject",88290,9804,"Cell885","Batch1","Group4",88299.5820506077,"3","3"
"Cell886","SeuratProject",69845,8924,"Cell886","Batch1","Group2",69515.4199395029,"1","1"
"Cell887","SeuratProject",47132,7438,"Cell887","Batch1","Group1",47308.4046621344,"0","0"
"Cell888","SeuratProject",62343,8432,"Cell888","Batch1","Group3",61795.0635526202,"2","2"
"Cell889","SeuratProject",72792,9020,"Cell889","Batch1","Group3",73181.4715515569,"2","2"
"Cell890","SeuratProject",57295,8093,"Cell890","Batch1","Group2",56575.8723547947,"1","1"
"Cell891","SeuratProject",58210,8245,"Cell891","Batch1","Group1",58625.0100874628,"0","0"
"Cell892","SeuratProject",63869,8492,"Cell892","Batch1","Group1",63810.3475471495,"0","0"
"Cell893","SeuratProject",76162,9206,"Cell893","Batch1","Group1",75836.9401257617,"0","0"
"Cell894","SeuratProject",59702,8206,"Cell894","Batch1","Group3",59903.1890955962,"2","2"
"Cell895","SeuratProject",75416,9148,"Cell895","Batch1","Group3",75096.098698759,"2","2"
"Cell896","SeuratProject",59929,8243,"Cell896","Batch1","Group1",60024.5004901177,"0","0"
"Cell897","SeuratProject",90786,9907,"Cell897","Batch1","Group2",91783.9910929374,"1","1"
"Cell898","SeuratProject",66872,8629,"Cell898","Batch1","Group3",67175.0936355991,"2","2"
"Cell899","SeuratProject",52683,7816,"Cell899","Batch1","Group1",53664.988011829,"0","0"
"Cell900","SeuratProject",54551,7865,"Cell900","Batch1","Group1",54436.8591394549,"0","0"
"Cell901","SeuratProject",63761,8440,"Cell901","Batch1","Group1",63836.5618232869,"0","0"
"Cell902","SeuratProject",72596,9032,"Cell902","Batch1","Group1",72865.898650051,"0","0"
"Cell903","SeuratProject",64634,8607,"Cell903","Batch1","Group4",64182.858534082,"3","3"
"Cell904","SeuratProject",53534,7924,"Cell904","Batch1","Group3",53760.5905533076,"2","2"
"Cell905","SeuratProject",74418,9161,"Cell905","Batch1","Group2",74114.9698144773,"1","1"
"Cell906","SeuratProject",65288,8629,"Cell906","Batch1","Group1",66235.6678421923,"0","0"
"Cell907","SeuratProject",55798,7985,"Cell907","Batch1","Group3",55094.071599648,"2","2"
"Cell908","SeuratProject",47005,7299,"Cell908","Batch1","Group2",46458.9774477308,"1","1"
"Cell909","SeuratProject",61342,8373,"Cell909","Batch1","Group1",61767.4268668613,"0","0"
"Cell910","SeuratProject",58705,8180,"Cell910","Batch1","Group1",58725.0870415553,"0","0"
"Cell911","SeuratProject",84706,9577,"Cell911","Batch1","Group1",84711.0698931767,"0","0"
"Cell912","SeuratProject",85980,9588,"Cell912","Batch1","Group3",85970.9204191474,"2","2"
"Cell913","SeuratProject",64258,8626,"Cell913","Batch1","Group2",64114.6860528537,"1","1"
"Cell914","SeuratProject",56212,8085,"Cell914","Batch1","Group1",57049.8911465431,"0","0"
"Cell915","SeuratProject",50573,7687,"Cell915","Batch1","Group1",51212.399205307,"0","0"
"Cell916","SeuratProject",68370,8775,"Cell916","Batch1","Group1",68266.3395624154,"0","0"
"Cell917","SeuratProject",65610,8633,"Cell917","Batch1","Group2",65410.7354021864,"1","1"
"Cell918","SeuratProject",60981,8309,"Cell918","Batch1","Group1",60564.9369635073,"0","0"
"Cell919","SeuratProject",68643,8695,"Cell919","Batch1","Group2",69046.6187161655,"1","1"
"Cell920","SeuratProject",53036,7851,"Cell920","Batch1","Group2",53341.5229663853,"1","1"
"Cell921","SeuratProject",55471,7943,"Cell921","Batch1","Group3",55884.1385401837,"2","2"
"Cell922","SeuratProject",53256,7839,"Cell922","Batch1","Group3",53634.397415113,"2","2"
"Cell923","SeuratProject",60593,8273,"Cell923","Batch1","Group2",60492.3872171121,"1","1"
"Cell924","SeuratProject",42128,6957,"Cell924","Batch1","Group1",42333.0547642353,"0","0"
"Cell925","SeuratProject",78246,9290,"Cell925","Batch1","Group1",77563.5182649384,"0","0"
"Cell926","SeuratProject",54051,7868,"Cell926","Batch1","Group4",53570.5182927913,"3","3"
"Cell927","SeuratProject",50271,7671,"Cell927","Batch1","Group4",50977.0532697172,"3","3"
"Cell928","SeuratProject",61556,8349,"Cell928","Batch1","Group2",61045.687675629,"1","1"
"Cell929","SeuratProject",53990,7841,"Cell929","Batch1","Group2",54410.6111716069,"1","1"
"Cell930","SeuratProject",46982,7281,"Cell930","Batch1","Group1",46276.2028614492,"0","0"
"Cell931","SeuratProject",75061,9164,"Cell931","Batch1","Group1",74678.283181374,"0","0"
"Cell932","SeuratProject",44026,7126,"Cell932","Batch1","Group2",44150.9421483213,"1","1"
"Cell933","SeuratProject",66466,8676,"Cell933","Batch1","Group3",67272.0560852772,"2","2"
"Cell934","SeuratProject",65686,8594,"Cell934","Batch1","Group1",65967.4431696721,"0","0"
"Cell935","SeuratProject",62162,8373,"Cell935","Batch1","Group3",62304.7729476001,"2","2"
"Cell936","SeuratProject",65389,8648,"Cell936","Batch1","Group3",65043.7396562224,"2","2"
"Cell937","SeuratProject",54253,7856,"Cell937","Batch1","Group4",54443.9524392038,"3","3"
"Cell938","SeuratProject",65484,8499,"Cell938","Batch1","Group3",65189.7057309837,"2","2"
"Cell939","SeuratProject",53218,7761,"Cell939","Batch1","Group1",53229.3061159327,"0","0"
"Cell940","SeuratProject",66481,8667,"Cell940","Batch1","Group1",66833.29871219,"0","0"
"Cell941","SeuratProject",87384,9712,"Cell941","Batch1","Group1",87546.1091853891,"0","0"
"Cell942","SeuratProject",52116,7647,"Cell942","Batch1","Group1",51846.0795922954,"0","0"
"Cell943","SeuratProject",77196,9260,"Cell943","Batch1","Group1",77702.3318431704,"0","0"
"Cell944","SeuratProject",66802,8727,"Cell944","Batch1","Group3",66799.4989375668,"2","2"
"Cell945","SeuratProject",59398,8219,"Cell945","Batch1","Group3",59518.4621842488,"2","2"
"Cell946","SeuratProject",53963,7834,"Cell946","Batch1","Group4",53563.9377772184,"3","3"
"Cell947","SeuratProject",45983,7272,"Cell947","Batch1","Group1",46137.8224563356,"0","0"
"Cell948","SeuratProject",59677,8229,"Cell948","Batch1","Group1",59441.167465611,"0","0"
"Cell949","SeuratProject",64208,8689,"Cell949","Batch1","Group2",65192.5625861691,"1","1"
"Cell950","SeuratProject",56795,8039,"Cell950","Batch1","Group1",57457.4052635838,"0","0"
"Cell951","SeuratProject",53534,7839,"Cell951","Batch1","Group2",53469.9362703583,"1","1"
"Cell952","SeuratProject",93949,9987,"Cell952","Batch1","Group2",93476.1952004103,"1","1"
"Cell953","SeuratProject",61202,8333,"Cell953","Batch1","Group2",60969.8549233225,"1","1"
"Cell954","SeuratProject",68136,8794,"Cell954","Batch1","Group2",68318.1979343099,"1","1"
"Cell955","SeuratProject",55576,7944,"Cell955","Batch1","Group4",55917.0777018522,"3","3"
"Cell956","SeuratProject",53033,7833,"Cell956","Batch1","Group1",52960.1119718235,"0","0"
"Cell957","SeuratProject",49053,7566,"Cell957","Batch1","Group2",49424.8666340627,"1","1"
"Cell958","SeuratProject",50998,7717,"Cell958","Batch1","Group3",50859.3380787734,"2","2"
"Cell959","SeuratProject",61002,8351,"Cell959","Batch1","Group1",62075.7157164949,"0","0"
"Cell960","SeuratProject",63968,8468,"Cell960","Batch1","Group2",63779.1566925786,"1","1"
"Cell961","SeuratProject",80161,9440,"Cell961","Batch1","Group3",79630.4113626991,"2","2"
"Cell962","SeuratProject",60504,8329,"Cell962","Batch1","Group1",60731.4566091016,"0","0"
"Cell963","SeuratProject",49558,7532,"Cell963","Batch1","Group1",48878.5690102468,"0","0"
"Cell964","SeuratProject",70593,8779,"Cell964","Batch1","Group3",69937.1302500688,"2","2"
"Cell965","SeuratProject",52841,7794,"Cell965","Batch1","Group1",52527.8270670429,"0","0"
"Cell966","SeuratProject",48406,7412,"Cell966","Batch1","Group1",48763.5934016497,"0","0"
"Cell967","SeuratProject",45237,7269,"Cell967","Batch1","Group3",46028.7022625865,"2","2"
"Cell968","SeuratProject",68112,8848,"Cell968","Batch1","Group1",68960.8462705929,"0","0"
"Cell969","SeuratProject",63570,8600,"Cell969","Batch1","Group3",63727.0860811325,"2","2"
"Cell970","SeuratProject",70858,9027,"Cell970","Batch1","Group1",71744.732281173,"0","0"
"Cell971","SeuratProject",66359,8571,"Cell971","Batch1","Group1",67378.3313021619,"0","0"
"Cell972","SeuratProject",66548,8651,"Cell972","Batch1","Group2",66012.4001238044,"1","1"
"Cell973","SeuratProject",59017,8180,"Cell973","Batch1","Group4",59226.7392830754,"3","3"
"Cell974","SeuratProject",64243,8507,"Cell974","Batch1","Group3",63997.1056080969,"2","2"
"Cell975","SeuratProject",55588,7956,"Cell975","Batch1","Group4",56281.0626981999,"3","3"
"Cell976","SeuratProject",49155,7503,"Cell976","Batch1","Group1",48924.9443409611,"0","0"
"Cell977","SeuratProject",69700,8859,"Cell977","Batch1","Group1",69948.7746529285,"0","0"
"Cell978","SeuratProject",46298,7258,"Cell978","Batch1","Group4",45677.5949011546,"3","3"
"Cell979","SeuratProject",59231,8185,"Cell979","Batch1","Group1",60074.1818072035,"0","0"
"Cell980","SeuratProject",52983,7852,"Cell980","Batch1","Group2",52805.7699080157,"1","1"
"Cell981","SeuratProject",55053,7882,"Cell981","Batch1","Group1",54471.0951754743,"0","0"
"Cell982","SeuratProject",86180,9654,"Cell982","Batch1","Group3",86023.9976216598,"2","2"
"Cell983","SeuratProject",46445,7355,"Cell983","Batch1","Group1",46612.5925758642,"0","0"
"Cell984","SeuratProject",74020,9069,"Cell984","Batch1","Group1",74289.6936105725,"0","0"
"Cell985","SeuratProject",63840,8480,"Cell985","Batch1","Group2",63763.4644103773,"1","1"
"Cell986","SeuratProject",65996,8614,"Cell986","Batch1","Group4",66042.4772958478,"3","3"
"Cell987","SeuratProject",92675,9932,"Cell987","Batch1","Group3",93371.4832220635,"2","2"
"Cell988","SeuratProject",27175,5505,"Cell988","Batch1","Group3",27669.4095701538,"2","2"
"Cell989","SeuratProject",63836,8542,"Cell989","Batch1","Group3",64118.0311333923,"2","2"
"Cell990","SeuratProject",56731,8020,"Cell990","Batch1","Group1",56417.6317655852,"0","0"
"Cell991","SeuratProject",64856,8591,"Cell991","Batch1","Group1",65052.5091790403,"0","0"
"Cell992","SeuratProject",47495,7439,"Cell992","Batch1","Group1",47096.6835496408,"0","0"
"Cell993","SeuratProject",50580,7598,"Cell993","Batch1","Group2",50014.3215989142,"1","1"
"Cell994","SeuratProject",61658,8316,"Cell994","Batch1","Group2",61569.6390332485,"1","1"
"Cell995","SeuratProject",49106,7500,"Cell995","Batch1","Group1",49093.9640034557,"0","0"
"Cell996","SeuratProject",55128,7876,"Cell996","Batch1","Group1",55535.6467274806,"0","0"
"Cell997","SeuratProject",58385,8127,"Cell997","Batch1","Group2",58046.5815210943,"1","1"
"Cell998","SeuratProject",54097,7901,"Cell998","Batch1","Group2",54308.5237711616,"1","1"
"Cell999","SeuratProject",50794,7626,"Cell999","Batch1","Group1",50252.2603647218,"0","0"
"Cell1000","SeuratProject",73745,9023,"Cell1000","Batch1","Group2",73883.4484430926,"1","1"
